corridor,event_count,ema_risk,closure_prob,severity_input
non-corridor,2618,37.30029779114836,0.10801526717557251,72.0
orr east 1,197,42.73738815102555,0.08542713567839195,38.18443912432198
orr east 1,198,42.61632648806805,0.085,41.52677152145054
non-corridor,2619,39.75890234577541,0.10835558946966807,61.88634333741889
orr north 1,241,48.76316940737211,0.0823045267489712,46.678683164069106
orr east 1,199,43.01162345844185,0.0845771144278607,46.56929619180611
non-corridor,2620,38.71218687501197,0.10831426392067124,29.291747638141008
airport new south road,60,46.97341637258131,0.0967741935483871,48.8031647469784
non-corridor,2621,37.89491689627878,0.10827296988181472,30.53948708768004
bellary road 2,354,46.867293671832265,0.03651685393258427,42.02626867197016
mysore road,637,46.69307683228867,0.09233176838810642,37.72869357674233
bellary road 1,536,46.11580631240501,0.06133828996282528,59.32981520187466
old airport road,68,46.05228352419071,0.07142857142857142,45.13497266731871
orr north 1,242,48.83419915940685,0.08196721311475409,49.47346692771949
non-corridor,2622,38.92906280960964,0.10823170731707317,48.236376029587404
west of chord road,144,44.2479828419813,0.06164383561643835,39.516808857931345
non-corridor,2623,37.34960044491942,0.10819047619047618,23.134439162707405
mysore road,638,50.3117845697772,0.09375,82.88015420717399
old madras road,225,44.26790112426545,0.030837004405286344,43.19082777945315
non-corridor,2624,36.87262559768149,0.10814927646610815,32.57985197254017
irr(thanisandra road),75,40.528722344974526,0.09090909090909091,39.671212299200285
mysore road,639,53.37474705204439,0.09516380655226209,80.9414093924491
west of chord road,145,46.20798784312241,0.06802721088435375,63.84803285339239
non-corridor,2625,38.44456429343485,0.10848877046060144,52.59201255521507
magadi road,214,44.327534051803454,0.05092592592592592,46.62015975195074
magadi road,215,44.444951782497206,0.05069124423963134,45.50171135874093
non-corridor,2626,40.15010786409137,0.10844748858447488,55.50000000000001
old madras road,226,44.24363660514065,0.03070175438596491,44.02525593301743
orr east 2,164,46.39489569734283,0.018072289156626505,49.46667453903794
non-corridor,2627,40.1513958549928,0.10840623811335108,40.162987773105634
mysore road,640,56.975287767557354,0.09657320872274143,89.38015420717399
mysore road,641,57.8444184782933,0.09642301710730948,65.66659487491677
non-corridor,2628,40.115845918324275,0.10836501901140684,39.795896488307534
non-corridor,2629,43.65426132649185,0.10870391486126948,75.5
irr(thanisandra road),76,41.03341047757299,0.08974358974358974,45.575603670959154
non-corridor,2630,43.70189032351265,0.10866261398176291,44.130551296699835
magadi road,216,44.65816225119643,0.05045871559633028,46.57705646948943
west of chord road,146,45.8358415123179,0.06756756756756757,42.486524535077315
non-corridor,2631,42.59101234388774,0.10862134447398406,32.59311052726353
non_corridor,16,34.93411785186718,0.05555555555555555,18.97600144230418
west of chord road,147,48.00086614419037,0.06711409395973154,67.48608783104257
non_corridor,17,33.28060293524965,0.05263157894736842,18.39896868569187
mysore road,642,56.09646002352457,0.09627329192546584,40.36483393060597
non-corridor,2632,43.66309633720558,0.10858010630220197,53.311852277066095
non-corridor,2633,42.62233688630276,0.10853889943074004,33.25550182817735
west of chord road,148,47.47521591480619,0.06666666666666667,42.74436385034858
bellary road 1,537,46.09756579567518,0.061224489795918366,45.93340114510666
non-corridor,2634,42.322086003198955,0.10849772382397573,39.619828055264705
tumkur road,413,43.884717417193414,0.02891566265060241,47.27769341216459
non-corridor,2635,41.96097517045701,0.10845657944634055,38.7109776757795
non-corridor,2636,43.6551445304911,0.1087945413191812,58.902668770797895
non-corridor,2637,42.37391970025416,0.10875331564986737,30.84289622812168
non-corridor,2638,41.720817353040914,0.10871212121212122,35.84289622812168
orr east 2,165,47.04483542042134,0.017964071856287425,52.894292928127896
non-corridor,2639,41.13302524054899,0.10867095797046573,35.84289622812168
orr east 2,166,48.94298345732658,0.017857142857142856,66.02631578947368
mysore road,643,58.82482944188952,0.09767441860465116,83.380154207174
cbd 2,89,45.6554414990706,0.08791208791208792,65.75812939993295
bannerghata road,167,42.80462167686376,0.029585798816568046,44.2896240722219
bannerghata road,168,42.74521856684621,0.029411764705882353,42.21059057668825
bellary road 1,538,47.77755108670773,0.06111111111111111,62.897418706000686
non-corridor,2640,40.362035075014624,0.10862982588947767,33.4231235852053
orr east 2,167,49.06060631335346,0.01775147928994083,50.11921201759537
non-corridor,2641,39.91012119032533,0.10858872493378736,35.84289622812168
non-corridor,2642,39.50339869410496,0.10854765506807867,35.84289622812168
non-corridor,2643,39.25741033260148,0.10850661625708885,37.04351507907015
tumkur road,414,44.22401501669053,0.028846153846153848,47.27769341216459
orr east 2,168,50.077394597481955,0.01764705882352941,59.22848915463839
non-corridor,2644,38.91595892215351,0.10846560846560846,35.84289622812168
non-corridor,2645,38.60865265275032,0.1084246316584813,35.84289622812168
cbd 2,90,47.665710289156834,0.08695652173913043,65.75812939993295
non-corridor,2646,38.33207701028746,0.10838368580060423,35.84289622812168
mysore road,644,57.76465154123014,0.09752321981424149,48.22305043529567
non-corridor,2647,38.08315893207089,0.10834277085692715,35.84289622812168
orr east 2,169,50.081576339493296,0.017543859649122806,50.11921201759537
non-corridor,2648,37.85913266167597,0.10830188679245283,35.84289622812168
non-corridor,2649,39.326571273472354,0.10826103357223689,52.533518779639785
orr east 1,200,43.36313826474272,0.08415841584158416,46.52677152145054
non-corridor,2650,40.97820376893729,0.1085972850678733,55.84289622812169
tumkur road,415,45.655435924555384,0.02877697841726619,58.53822409533906
non-corridor,2651,39.914563099167516,0.10855635130041462,30.341797071239547
mysore road,645,58.926201807824526,0.0973724884080371,69.38015420717399
orr west 1,147,43.50717315803595,0.026845637583892617,37.8105173745888
non-corridor,2652,39.50739641206293,0.10851544837980406,35.84289622812168
hosur road,262,45.65165149409543,0.05303030303030303,42.0281832530715
orr east 1,201,43.1795015904135,0.08374384236453201,41.52677152145054
mysore road,646,56.85421806021922,0.09722222222222222,38.20636433177141
non-corridor,2653,37.718819201905106,0.10847457627118644,21.621624310484634
mysore road,647,55.491101297726864,0.0970724191063174,43.22305043529567
bellary road 1,539,47.67843350515601,0.06099815157116451,46.78637527119048
magadi road,217,45.86576205021357,0.0502283105022831,56.73416024136776
bannerghata road,169,42.25485426357057,0.029239766081871343,37.8415755340898
non-corridor,2654,37.3763164704968,0.10843373493975904,34.29379188782207
bannerghata road,170,41.23341135317139,0.029069767441860465,32.04042515957871
irr(thanisandra road),77,40.55166580626115,0.08860759493670886,36.21596376445451
non-corridor,2655,36.722974446259286,0.10839292435077155,30.84289622812168
orr east 1,202,43.0142285835172,0.08333333333333333,41.52677152145054
tumkur road,416,45.685398810088024,0.028708133971291867,45.95506477988182
bannerghata road,171,40.29253290075304,0.028901734104046242,31.82462682898789
non-corridor,2656,36.134966624445525,0.10835214446952596,30.84289622812168
non-corridor,2657,36.256915555623124,0.10831139526137645,37.35445593622152
non-corridor,2658,38.24464360226693,0.10864661654135338,56.13419602206125
non-corridor,2659,37.50446886485241,0.10860578729800827,30.84289622812168
bannerghata road,172,40.654274750188314,0.028735632183908046,43.90995139510581
old madras road,227,45.4970469975934,0.03056768558951965,56.77774052966812
bellary road 1,540,46.643772502621296,0.06088560885608856,37.33182347980889
orr north 1,243,48.11653048210133,0.08163265306122448,41.657512386351655
orr west 1,148,42.873366706987746,0.02666666666666667,37.16910864755394
west of chord road,149,47.235592729242,0.06622516556291391,45.078984059164256
tumkur road,417,45.34462827029568,0.028639618138424822,42.27769341216459
irr(thanisandra road),78,39.59104572687569,0.0875,30.945465012406554
bellary road 2,355,47.35819117184606,0.036414565826330535,51.77626867197016
non-corridor,2660,38.35402197836717,0.10856498873027799,46.0
non-corridor,2661,37.60290940334262,0.10852422080360495,30.84289622812168
orr east 2,170,49.03163124891394,0.01744186046511628,39.58212543369971
non-corridor,2662,36.92690808582053,0.10848348348348348,30.84289622812168
mysore road,648,54.264296211483746,0.09692307692307692,43.22305043529567
orr east 1,203,42.731199602694105,0.08292682926829269,40.183938775286244
bellary road 1,541,46.25342674577141,0.06077348066298342,42.74031493412235
hosur road,263,45.2592774760465,0.052830188679245285,41.7279113136061
cbd 1,22,43.23292194991292,0.08333333333333333,40.84289622812168
hosur road,264,44.90614085980246,0.05263157894736842,41.7279113136061
non-corridor,2663,38.38199841191957,0.10881801125703565,51.47781134681093
non-corridor,2664,37.51249737108731,0.10877719429857464,29.686988003597047
magadi road,218,45.57919050586092,0.05,43.00004660668712
bellary road 1,542,47.51709508955576,0.06066176470588235,58.89011018361493
old madras road,228,44.77594604124747,0.030434782608695653,38.28603743413408
bellary road 1,543,47.03941707401242,0.060550458715596334,42.74031493412235
hosur road,265,44.96034885308129,0.052434456928838954,45.4482207925908
non-corridor,2665,36.824236994759495,0.10873640794900638,30.629893607809116
non-corridor,2666,36.22610291809572,0.10869565217391304,30.84289622812168
bellary road 1,544,45.995052635827776,0.06043956043956044,36.59577269216597
non-corridor,2667,35.68778224909832,0.10865492693892843,30.84289622812168
orr north 2,212,44.595494963189786,0.0514018691588785,44.54353317079685
mysore road,649,53.16017163386494,0.0967741935483871,43.22305043529567
tumkur road,418,45.03793478448257,0.02857142857142857,42.27769341216459
non-corridor,2668,35.20329364700066,0.10861423220973783,30.84289622812168
mysore road,650,52.66645951400802,0.09662576687116564,48.22305043529567
non-corridor,2669,35.28853591945631,0.10857356795207787,36.055716371557054
mysore road,651,52.22211860613678,0.09647779479326186,48.22305043529567
tumkur road,419,45.26191064725077,0.028503562945368172,47.27769341216459
old madras road,229,44.46041511290171,0.030303030303030304,41.6206367577898
old madras road,230,44.17643727739052,0.03017241379310345,41.6206367577898
non-corridor,2670,38.392160017792705,0.10890718562874252,66.32477690282029
non-corridor,2671,38.137233638825606,0.10886644219977554,35.84289622812168
orr north 1,244,47.97062867252637,0.08130081300813008,46.657512386351655
non-corridor,2672,37.707499786401904,0.10882572924457741,33.83989511458854
cbd 2,91,47.509241823046615,0.08602150537634409,46.101025628054636
mysore road,652,51.82221178905267,0.0963302752293578,48.22305043529567
orr north 1,245,47.8393170439089,0.08097165991902834,46.657512386351655
bellary road 1,545,46.169578865657236,0.0603290676416819,47.74031493412235
non-corridor,2673,36.784183000963246,0.10878504672897196,28.474331932015286
non-corridor,2674,36.69005432367909,0.10874439461883408,35.84289622812168
mysore road,653,51.79450114409562,0.09618320610687023,51.54510533948211
non-corridor,2675,36.605338514123346,0.10870377288008966,35.84289622812168
non-corridor,2676,36.529094285523186,0.10866318147871545,35.84289622812168
bellary road 2,356,47.32499892185847,0.036312849162011177,47.02626867197016
non-corridor,2677,36.84175174308867,0.10862262038073908,39.65566886117806
non-corridor,2678,38.741866191591974,0.10895522388059702,55.84289622812169
orr west 1,149,43.672765911339866,0.026490066225165563,50.867358750508885
non-corridor,2679,38.45196919524494,0.10891458411040657,35.84289622812168
orr east 2,171,49.14038932578208,0.017341040462427744,50.11921201759537
non-corridor,2680,37.19958111524446,0.10887397464578673,25.928088395240078
bellary road 2,357,46.79512589686964,0.036211699164345405,42.02626867197016
tumkur road,420,44.963488923742155,0.02843601895734597,42.27769341216459
west of chord road,150,48.76064223942206,0.06578947368421052,62.48608783104257
non-corridor,2681,38.19060940817685,0.10920611256056653,47.10986404456834
non-corridor,2682,37.455838090171326,0.10916542473919523,30.84289622812168
non-corridor,2683,36.79454390396636,0.10912476722532588,30.84289622812168
bellary road 1,546,45.82665247250375,0.060218978102189784,42.74031493412235
mysore road,654,52.90306645040346,0.09603658536585366,62.88015420717399
non-corridor,2684,35.262122692184384,0.10908413998510796,21.47033178614666
non-corridor,2685,36.335910422965945,0.10904354298474135,46.0
non-corridor,2686,35.786609003481516,0.10900297619047619,30.84289622812168
mysore road,655,51.93506484889268,0.0958904109589041,43.22305043529567
non-corridor,2687,34.971817264369136,0.10896243956861287,27.638691612357707
non-corridor,2688,33.53712981735857,0.10892193308550185,20.624942794263447
bellary road 1,547,45.518018718665616,0.060109289617486336,42.74031493412235
non-corridor,2689,33.26770645843488,0.10888145670754366,30.84289622812168
tumkur road,421,43.59564744047372,0.028368794326241134,31.28507409105778
tumkur road,422,43.46385203764281,0.02830188679245283,42.27769341216459
non-corridor,2690,32.359757035445284,0.10884101040118871,24.188212228538905
non-corridor,2691,32.594873234815,0.10880059413293725,34.71091902914245
old madras road,231,43.92085722543045,0.030042918454935622,41.6206367577898
hosur road,266,44.387962856287814,0.05223880597014925,39.23648888514645
old madras road,232,43.69083517866639,0.029914529914529916,41.6206367577898
bellary road 1,548,45.19194083974065,0.06,42.257239929415924
non-corridor,2692,31.920348811481325,0.10876020786933928,25.84962900147825
non-corridor,2693,32.24410436666992,0.10871985157699443,35.15790436336729
non-corridor,2694,31.257579224059963,0.10867952522255193,22.378852940570336
non-corridor,2695,31.216110924466136,0.10863922877271041,30.84289622812168
mysore road,656,50.687285534837585,0.09574468085106383,39.45727170834178
orr east 1,204,42.610756794569745,0.0825242718446602,41.52677152145054
